"scenario","year","variable","value","units","run_number"
"SSP1-1.9",1745,"CO2_concentration",277.15,"ppmv CO2",1
"SSP1-1.9",1746,"CO2_concentration",277.187612484715,"ppmv CO2",1
"SSP1-1.9",1747,"CO2_concentration",277.221386320339,"ppmv CO2",1
"SSP1-1.9",1748,"CO2_concentration",277.25278948484,"ppmv CO2",1
"SSP1-1.9",1749,"CO2_concentration",277.282330147415,"ppmv CO2",1
"SSP1-1.9",1750,"CO2_concentration",277.310308838636,"ppmv CO2",1
"SSP1-1.9",1751,"CO2_concentration",277.336908062295,"ppmv CO2",1
"SSP1-1.9",1752,"CO2_concentration",277.363169644063,"ppmv CO2",1
"SSP1-1.9",1753,"CO2_concentration",277.38941433811,"ppmv CO2",1
"SSP1-1.9",1754,"CO2_concentration",277.415447900185,"ppmv CO2",1
"SSP1-1.9",1755,"CO2_concentration",277.440831813159,"ppmv CO2",1
"SSP1-1.9",1756,"CO2_concentration",277.465098317226,"ppmv CO2",1
"SSP1-1.9",1757,"CO2_concentration",277.483044240012,"ppmv CO2",1
"SSP1-1.9",1758,"CO2_concentration",277.495741409823,"ppmv CO2",1
"SSP1-1.9",1759,"CO2_concentration",277.513454878722,"ppmv CO2",1
"SSP1-1.9",1760,"CO2_concentration",277.536290354611,"ppmv CO2",1
"SSP1-1.9",1761,"CO2_concentration",277.561515685111,"ppmv CO2",1
"SSP1-1.9",1762,"CO2_concentration",277.58754439851,"ppmv CO2",1
"SSP1-1.9",1763,"CO2_concentration",277.591706856317,"ppmv CO2",1
"SSP1-1.9",1764,"CO2_concentration",277.570641305428,"ppmv CO2",1
"SSP1-1.9",1765,"CO2_concentration",277.564652933761,"ppmv CO2",1
"SSP1-1.9",1766,"CO2_concentration",277.58163269777,"ppmv CO2",1
"SSP1-1.9",1767,"CO2_concentration",277.603391975773,"ppmv CO2",1
"SSP1-1.9",1768,"CO2_concentration",277.616673869807,"ppmv CO2",1
"SSP1-1.9",1769,"CO2_concentration",277.632262110308,"ppmv CO2",1
"SSP1-1.9",1770,"CO2_concentration",277.658877895099,"ppmv CO2",1
"SSP1-1.9",1771,"CO2_concentration",277.689110267629,"ppmv CO2",1
"SSP1-1.9",1772,"CO2_concentration",277.718224981832,"ppmv CO2",1
"SSP1-1.9",1773,"CO2_concentration",277.749589301385,"ppmv CO2",1
"SSP1-1.9",1774,"CO2_concentration",277.783121771517,"ppmv CO2",1
"SSP1-1.9",1775,"CO2_concentration",277.816597366504,"ppmv CO2",1
"SSP1-1.9",1776,"CO2_concentration",277.849038195702,"ppmv CO2",1
"SSP1-1.9",1777,"CO2_concentration",277.880937403708,"ppmv CO2",1
"SSP1-1.9",1778,"CO2_concentration",277.911942279333,"ppmv CO2",1
"SSP1-1.9",1779,"CO2_concentration",277.941912307453,"ppmv CO2",1
"SSP1-1.9",1780,"CO2_concentration",277.971239979702,"ppmv CO2",1
"SSP1-1.9",1781,"CO2_concentration",278.000113103053,"ppmv CO2",1
"SSP1-1.9",1782,"CO2_concentration",278.028847765039,"ppmv CO2",1
"SSP1-1.9",1783,"CO2_concentration",278.057669251552,"ppmv CO2",1
"SSP1-1.9",1784,"CO2_concentration",278.043087765357,"ppmv CO2",1
"SSP1-1.9",1785,"CO2_concentration",277.925167676793,"ppmv CO2",1
"SSP1-1.9",1786,"CO2_concentration",277.788797126276,"ppmv CO2",1
"SSP1-1.9",1787,"CO2_concentration",277.739981998581,"ppmv CO2",1
"SSP1-1.9",1788,"CO2_concentration",277.763297923643,"ppmv CO2",1
"SSP1-1.9",1789,"CO2_concentration",277.828987805528,"ppmv CO2",1
"SSP1-1.9",1790,"CO2_concentration",277.914290746389,"ppmv CO2",1
"SSP1-1.9",1791,"CO2_concentration",278.00561829115,"ppmv CO2",1
"SSP1-1.9",1792,"CO2_concentration",278.096794399607,"ppmv CO2",1
"SSP1-1.9",1793,"CO2_concentration",278.185506701769,"ppmv CO2",1
"SSP1-1.9",1794,"CO2_concentration",278.27121339099,"ppmv CO2",1
"SSP1-1.9",1795,"CO2_concentration",278.35394146849,"ppmv CO2",1
"SSP1-1.9",1796,"CO2_concentration",278.43453993537,"ppmv CO2",1
"SSP1-1.9",1797,"CO2_concentration",278.511622259203,"ppmv CO2",1
"SSP1-1.9",1798,"CO2_concentration",278.582058450069,"ppmv CO2",1
"SSP1-1.9",1799,"CO2_concentration",278.650832085887,"ppmv CO2",1
"SSP1-1.9",1800,"CO2_concentration",278.725479154612,"ppmv CO2",1
"SSP1-1.9",1801,"CO2_concentration",278.806664131059,"ppmv CO2",1
"SSP1-1.9",1802,"CO2_concentration",278.892110428843,"ppmv CO2",1
"SSP1-1.9",1803,"CO2_concentration",278.981429310646,"ppmv CO2",1
"SSP1-1.9",1804,"CO2_concentration",279.072006087338,"ppmv CO2",1
"SSP1-1.9",1805,"CO2_concentration",279.164784659403,"ppmv CO2",1
"SSP1-1.9",1806,"CO2_concentration",279.259147613992,"ppmv CO2",1
"SSP1-1.9",1807,"CO2_concentration",279.350692550461,"ppmv CO2",1
"SSP1-1.9",1808,"CO2_concentration",279.440712782729,"ppmv CO2",1
"SSP1-1.9",1809,"CO2_concentration",279.528606858836,"ppmv CO2",1
"SSP1-1.9",1810,"CO2_concentration",279.531106049517,"ppmv CO2",1
"SSP1-1.9",1811,"CO2_concentration",279.442335334675,"ppmv CO2",1
"SSP1-1.9",1812,"CO2_concentration",279.404721825845,"ppmv CO2",1
"SSP1-1.9",1813,"CO2_concentration",279.457153923151,"ppmv CO2",1
"SSP1-1.9",1814,"CO2_concentration",279.56742696213,"ppmv CO2",1
"SSP1-1.9",1815,"CO2_concentration",279.704259114941,"ppmv CO2",1
"SSP1-1.9",1816,"CO2_concentration",279.768524601825,"ppmv CO2",1
"SSP1-1.9",1817,"CO2_concentration",279.691442267945,"ppmv CO2",1
"SSP1-1.9",1818,"CO2_concentration",279.618441395103,"ppmv CO2",1
"SSP1-1.9",1819,"CO2_concentration",279.667919225802,"ppmv CO2",1
"SSP1-1.9",1820,"CO2_concentration",279.806580609789,"ppmv CO2",1
"SSP1-1.9",1821,"CO2_concentration",279.987842460142,"ppmv CO2",1
"SSP1-1.9",1822,"CO2_concentration",280.179806761098,"ppmv CO2",1
"SSP1-1.9",1823,"CO2_concentration",280.367239833991,"ppmv CO2",1
"SSP1-1.9",1824,"CO2_concentration",280.539912679389,"ppmv CO2",1
"SSP1-1.9",1825,"CO2_concentration",280.699934799359,"ppmv CO2",1
"SSP1-1.9",1826,"CO2_concentration",280.863630997343,"ppmv CO2",1
"SSP1-1.9",1827,"CO2_concentration",281.031735804434,"ppmv CO2",1
"SSP1-1.9",1828,"CO2_concentration",281.2021209867,"ppmv CO2",1
"SSP1-1.9",1829,"CO2_concentration",281.371930224396,"ppmv CO2",1
"SSP1-1.9",1830,"CO2_concentration",281.540466544197,"ppmv CO2",1
"SSP1-1.9",1831,"CO2_concentration",281.7112071742,"ppmv CO2",1
"SSP1-1.9",1832,"CO2_concentration",281.824684499808,"ppmv CO2",1
"SSP1-1.9",1833,"CO2_concentration",281.873069741679,"ppmv CO2",1
"SSP1-1.9",1834,"CO2_concentration",281.956560650469,"ppmv CO2",1
"SSP1-1.9",1835,"CO2_concentration",282.10035797674,"ppmv CO2",1
"SSP1-1.9",1836,"CO2_concentration",282.24145227896,"ppmv CO2",1
"SSP1-1.9",1837,"CO2_concentration",282.354255761875,"ppmv CO2",1
"SSP1-1.9",1838,"CO2_concentration",282.498058403779,"ppmv CO2",1
"SSP1-1.9",1839,"CO2_concentration",282.686213056288,"ppmv CO2",1
"SSP1-1.9",1840,"CO2_concentration",282.900613077038,"ppmv CO2",1
"SSP1-1.9",1841,"CO2_concentration",283.126399843966,"ppmv CO2",1
"SSP1-1.9",1842,"CO2_concentration",283.354504268193,"ppmv CO2",1
"SSP1-1.9",1843,"CO2_concentration",283.582052232049,"ppmv CO2",1
"SSP1-1.9",1844,"CO2_concentration",283.807951335484,"ppmv CO2",1
"SSP1-1.9",1845,"CO2_concentration",284.03347006135,"ppmv CO2",1
"SSP1-1.9",1846,"CO2_concentration",284.259575631389,"ppmv CO2",1
"SSP1-1.9",1847,"CO2_concentration",284.481009484578,"ppmv CO2",1
"SSP1-1.9",1848,"CO2_concentration",284.699385362046,"ppmv CO2",1
"SSP1-1.9",1849,"CO2_concentration",284.920770581314,"ppmv CO2",1
"SSP1-1.9",1850,"CO2_concentration",285.148802318734,"ppmv CO2",1
"SSP1-1.9",1851,"CO2_concentration",285.382924226632,"ppmv CO2",1
"SSP1-1.9",1852,"CO2_concentration",285.613329670647,"ppmv CO2",1
"SSP1-1.9",1853,"CO2_concentration",285.869822719546,"ppmv CO2",1
"SSP1-1.9",1854,"CO2_concentration",286.109960262942,"ppmv CO2",1
"SSP1-1.9",1855,"CO2_concentration",286.336813975001,"ppmv CO2",1
"SSP1-1.9",1856,"CO2_concentration",286.554726069049,"ppmv CO2",1
"SSP1-1.9",1857,"CO2_concentration",286.775231517985,"ppmv CO2",1
"SSP1-1.9",1858,"CO2_concentration",286.988779250642,"ppmv CO2",1
"SSP1-1.9",1859,"CO2_concentration",287.195810066283,"ppmv CO2",1
"SSP1-1.9",1860,"CO2_concentration",287.407485054756,"ppmv CO2",1
"SSP1-1.9",1861,"CO2_concentration",287.622530466616,"ppmv CO2",1
"SSP1-1.9",1862,"CO2_concentration",287.838332618848,"ppmv CO2",1
"SSP1-1.9",1863,"CO2_concentration",287.999988580032,"ppmv CO2",1
"SSP1-1.9",1864,"CO2_concentration",288.142650806241,"ppmv CO2",1
"SSP1-1.9",1865,"CO2_concentration",288.301511981919,"ppmv CO2",1
"SSP1-1.9",1866,"CO2_concentration",288.477318059828,"ppmv CO2",1
"SSP1-1.9",1867,"CO2_concentration",288.659608232282,"ppmv CO2",1
"SSP1-1.9",1868,"CO2_concentration",288.843316232461,"ppmv CO2",1
"SSP1-1.9",1869,"CO2_concentration",289.022681544089,"ppmv CO2",1
"SSP1-1.9",1870,"CO2_concentration",289.199161538459,"ppmv CO2",1
"SSP1-1.9",1871,"CO2_concentration",289.371111064588,"ppmv CO2",1
"SSP1-1.9",1872,"CO2_concentration",289.550918197128,"ppmv CO2",1
"SSP1-1.9",1873,"CO2_concentration",289.774138550608,"ppmv CO2",1
"SSP1-1.9",1874,"CO2_concentration",289.98569835416,"ppmv CO2",1
"SSP1-1.9",1875,"CO2_concentration",290.18004464391,"ppmv CO2",1
"SSP1-1.9",1876,"CO2_concentration",290.377359536174,"ppmv CO2",1
"SSP1-1.9",1877,"CO2_concentration",290.572294078271,"ppmv CO2",1
"SSP1-1.9",1878,"CO2_concentration",290.765119231623,"ppmv CO2",1
"SSP1-1.9",1879,"CO2_concentration",290.955048566814,"ppmv CO2",1
"SSP1-1.9",1880,"CO2_concentration",291.146289297047,"ppmv CO2",1
"SSP1-1.9",1881,"CO2_concentration",291.34256156333,"ppmv CO2",1
"SSP1-1.9",1882,"CO2_concentration",291.5478304408,"ppmv CO2",1
"SSP1-1.9",1883,"CO2_concentration",291.727245023169,"ppmv CO2",1
"SSP1-1.9",1884,"CO2_concentration",291.897977395117,"ppmv CO2",1
"SSP1-1.9",1885,"CO2_concentration",292.007465167253,"ppmv CO2",1
"SSP1-1.9",1886,"CO2_concentration",292.082866810869,"ppmv CO2",1
"SSP1-1.9",1887,"CO2_concentration",292.214187691568,"ppmv CO2",1
"SSP1-1.9",1888,"CO2_concentration",292.388155458719,"ppmv CO2",1
"SSP1-1.9",1889,"CO2_concentration",292.589658033365,"ppmv CO2",1
"SSP1-1.9",1890,"CO2_concentration",292.797390297148,"ppmv CO2",1
"SSP1-1.9",1891,"CO2_concentration",293.011353624934,"ppmv CO2",1
"SSP1-1.9",1892,"CO2_concentration",293.216173973653,"ppmv CO2",1
"SSP1-1.9",1893,"CO2_concentration",293.420671803723,"ppmv CO2",1
"SSP1-1.9",1894,"CO2_concentration",293.62654693663,"ppmv CO2",1
"SSP1-1.9",1895,"CO2_concentration",293.847042969249,"ppmv CO2",1
"SSP1-1.9",1896,"CO2_concentration",294.075532274018,"ppmv CO2",1
"SSP1-1.9",1897,"CO2_concentration",294.305557144116,"ppmv CO2",1
"SSP1-1.9",1898,"CO2_concentration",294.53970647815,"ppmv CO2",1
"SSP1-1.9",1899,"CO2_concentration",294.778977624482,"ppmv CO2",1
"SSP1-1.9",1900,"CO2_concentration",295.030381301263,"ppmv CO2",1
"SSP1-1.9",1901,"CO2_concentration",295.286981223125,"ppmv CO2",1
"SSP1-1.9",1902,"CO2_concentration",295.574813425218,"ppmv CO2",1
"SSP1-1.9",1903,"CO2_concentration",295.860713078483,"ppmv CO2",1
"SSP1-1.9",1904,"CO2_concentration",296.149488985686,"ppmv CO2",1
"SSP1-1.9",1905,"CO2_concentration",296.427408302121,"ppmv CO2",1
"SSP1-1.9",1906,"CO2_concentration",296.752757013283,"ppmv CO2",1
"SSP1-1.9",1907,"CO2_concentration",297.107910559327,"ppmv CO2",1
"SSP1-1.9",1908,"CO2_concentration",297.495098306661,"ppmv CO2",1
"SSP1-1.9",1909,"CO2_concentration",297.856519582703,"ppmv CO2",1
"SSP1-1.9",1910,"CO2_concentration",298.222042843653,"ppmv CO2",1
"SSP1-1.9",1911,"CO2_concentration",298.593804291956,"ppmv CO2",1
"SSP1-1.9",1912,"CO2_concentration",298.930673385347,"ppmv CO2",1
"SSP1-1.9",1913,"CO2_concentration",299.245309877975,"ppmv CO2",1
"SSP1-1.9",1914,"CO2_concentration",299.547352198045,"ppmv CO2",1
"SSP1-1.9",1915,"CO2_concentration",299.800487416558,"ppmv CO2",1
"SSP1-1.9",1916,"CO2_concentration",300.05609939842,"ppmv CO2",1
"SSP1-1.9",1917,"CO2_concentration",300.344747973761,"ppmv CO2",1
"SSP1-1.9",1918,"CO2_concentration",300.640809505277,"ppmv CO2",1
"SSP1-1.9",1919,"CO2_concentration",300.92312619643,"ppmv CO2",1
"SSP1-1.9",1920,"CO2_concentration",301.151348140347,"ppmv CO2",1
"SSP1-1.9",1921,"CO2_concentration",301.432756804682,"ppmv CO2",1
"SSP1-1.9",1922,"CO2_concentration",301.676114180095,"ppmv CO2",1
"SSP1-1.9",1923,"CO2_concentration",301.931903642196,"ppmv CO2",1
"SSP1-1.9",1924,"CO2_concentration",302.230790288398,"ppmv CO2",1
"SSP1-1.9",1925,"CO2_concentration",302.525146383054,"ppmv CO2",1
"SSP1-1.9",1926,"CO2_concentration",302.819900024545,"ppmv CO2",1
"SSP1-1.9",1927,"CO2_concentration",303.102518282539,"ppmv CO2",1
"SSP1-1.9",1928,"CO2_concentration",303.440474137039,"ppmv CO2",1
"SSP1-1.9",1929,"CO2_concentration",303.76701195451,"ppmv CO2",1
"SSP1-1.9",1930,"CO2_concentration",304.126104518435,"ppmv CO2",1
"SSP1-1.9",1931,"CO2_concentration",304.466602561936,"ppmv CO2",1
"SSP1-1.9",1932,"CO2_concentration",304.762795153471,"ppmv CO2",1
"SSP1-1.9",1933,"CO2_concentration",304.971147896139,"ppmv CO2",1
"SSP1-1.9",1934,"CO2_concentration",305.198629701962,"ppmv CO2",1
"SSP1-1.9",1935,"CO2_concentration",305.454510237583,"ppmv CO2",1
"SSP1-1.9",1936,"CO2_concentration",305.725275739819,"ppmv CO2",1
"SSP1-1.9",1937,"CO2_concentration",306.035417429621,"ppmv CO2",1
"SSP1-1.9",1938,"CO2_concentration",306.358720210947,"ppmv CO2",1
"SSP1-1.9",1939,"CO2_concentration",306.64112253295,"ppmv CO2",1
"SSP1-1.9",1940,"CO2_concentration",306.950244077139,"ppmv CO2",1
"SSP1-1.9",1941,"CO2_concentration",307.288385915617,"ppmv CO2",1
"SSP1-1.9",1942,"CO2_concentration",307.617399374814,"ppmv CO2",1
"SSP1-1.9",1943,"CO2_concentration",307.946906380098,"ppmv CO2",1
"SSP1-1.9",1944,"CO2_concentration",308.284843748025,"ppmv CO2",1
"SSP1-1.9",1945,"CO2_concentration",308.610343403793,"ppmv CO2",1
"SSP1-1.9",1946,"CO2_concentration",308.837698649108,"ppmv CO2",1
"SSP1-1.9",1947,"CO2_concentration",309.160069483443,"ppmv CO2",1
"SSP1-1.9",1948,"CO2_concentration",309.556852807567,"ppmv CO2",1
"SSP1-1.9",1949,"CO2_concentration",309.981546021209,"ppmv CO2",1
"SSP1-1.9",1950,"CO2_concentration",310.38279331724,"ppmv CO2",1
"SSP1-1.9",1951,"CO2_concentration",310.859477870903,"ppmv CO2",1
"SSP1-1.9",1952,"CO2_concentration",311.47048334714,"ppmv CO2",1
"SSP1-1.9",1953,"CO2_concentration",312.082142120805,"ppmv CO2",1
"SSP1-1.9",1954,"CO2_concentration",312.694367528107,"ppmv CO2",1
"SSP1-1.9",1955,"CO2_concentration",313.332983893051,"ppmv CO2",1
"SSP1-1.9",1956,"CO2_concentration",314.052829973881,"ppmv CO2",1
"SSP1-1.9",1957,"CO2_concentration",314.837738463843,"ppmv CO2",1
"SSP1-1.9",1958,"CO2_concentration",315.645830583867,"ppmv CO2",1
"SSP1-1.9",1959,"CO2_concentration",316.484614391367,"ppmv CO2",1
"SSP1-1.9",1960,"CO2_concentration",317.331524504667,"ppmv CO2",1
"SSP1-1.9",1961,"CO2_concentration",318.200779390887,"ppmv CO2",1
"SSP1-1.9",1962,"CO2_concentration",319.079501109126,"ppmv CO2",1
"SSP1-1.9",1963,"CO2_concentration",319.968959418705,"ppmv CO2",1
"SSP1-1.9",1964,"CO2_concentration",320.880962520412,"ppmv CO2",1
"SSP1-1.9",1965,"CO2_concentration",321.802204420055,"ppmv CO2",1
"SSP1-1.9",1966,"CO2_concentration",322.78448789816,"ppmv CO2",1
"SSP1-1.9",1967,"CO2_concentration",323.835816806036,"ppmv CO2",1
"SSP1-1.9",1968,"CO2_concentration",324.94621050663,"ppmv CO2",1
"SSP1-1.9",1969,"CO2_concentration",326.092335128757,"ppmv CO2",1
"SSP1-1.9",1970,"CO2_concentration",327.306066240115,"ppmv CO2",1
"SSP1-1.9",1971,"CO2_concentration",328.593433797111,"ppmv CO2",1
"SSP1-1.9",1972,"CO2_concentration",329.858970896456,"ppmv CO2",1
"SSP1-1.9",1973,"CO2_concentration",331.135005570169,"ppmv CO2",1
"SSP1-1.9",1974,"CO2_concentration",332.493525750329,"ppmv CO2",1
"SSP1-1.9",1975,"CO2_concentration",333.786069540659,"ppmv CO2",1
"SSP1-1.9",1976,"CO2_concentration",335.032643680429,"ppmv CO2",1
"SSP1-1.9",1977,"CO2_concentration",336.370164573413,"ppmv CO2",1
"SSP1-1.9",1978,"CO2_concentration",337.766943712533,"ppmv CO2",1
"SSP1-1.9",1979,"CO2_concentration",339.202630660564,"ppmv CO2",1
"SSP1-1.9",1980,"CO2_concentration",340.643988424714,"ppmv CO2",1
"SSP1-1.9",1981,"CO2_concentration",342.003480522247,"ppmv CO2",1
"SSP1-1.9",1982,"CO2_concentration",343.282744892743,"ppmv CO2",1
"SSP1-1.9",1983,"CO2_concentration",344.501797974536,"ppmv CO2",1
"SSP1-1.9",1984,"CO2_concentration",345.75487219374,"ppmv CO2",1
"SSP1-1.9",1985,"CO2_concentration",347.04620385495,"ppmv CO2",1
"SSP1-1.9",1986,"CO2_concentration",348.373563268335,"ppmv CO2",1
"SSP1-1.9",1987,"CO2_concentration",349.745741821252,"ppmv CO2",1
"SSP1-1.9",1988,"CO2_concentration",351.154467078686,"ppmv CO2",1
"SSP1-1.9",1989,"CO2_concentration",352.618269060213,"ppmv CO2",1
"SSP1-1.9",1990,"CO2_concentration",354.090992135966,"ppmv CO2",1
"SSP1-1.9",1991,"CO2_concentration",355.47909840076,"ppmv CO2",1
"SSP1-1.9",1992,"CO2_concentration",356.90819822672,"ppmv CO2",1
"SSP1-1.9",1993,"CO2_concentration",358.243576937618,"ppmv CO2",1
"SSP1-1.9",1994,"CO2_concentration",359.481488599048,"ppmv CO2",1
"SSP1-1.9",1995,"CO2_concentration",360.779577443373,"ppmv CO2",1
"SSP1-1.9",1996,"CO2_concentration",362.168836617717,"ppmv CO2",1
"SSP1-1.9",1997,"CO2_concentration",363.618662820737,"ppmv CO2",1
"SSP1-1.9",1998,"CO2_concentration",365.430820798784,"ppmv CO2",1
"SSP1-1.9",1999,"CO2_concentration",366.960973290961,"ppmv CO2",1
"SSP1-1.9",2000,"CO2_concentration",368.429890323593,"ppmv CO2",1
"SSP1-1.9",2001,"CO2_concentration",369.970501471867,"ppmv CO2",1
"SSP1-1.9",2002,"CO2_concentration",371.430338546478,"ppmv CO2",1
"SSP1-1.9",2003,"CO2_concentration",372.996170169445,"ppmv CO2",1
"SSP1-1.9",2004,"CO2_concentration",374.619807694653,"ppmv CO2",1
"SSP1-1.9",2005,"CO2_concentration",376.462489327237,"ppmv CO2",1
"SSP1-1.9",2006,"CO2_concentration",378.401107531886,"ppmv CO2",1
"SSP1-1.9",2007,"CO2_concentration",380.460917923465,"ppmv CO2",1
"SSP1-1.9",2008,"CO2_concentration",382.582630700351,"ppmv CO2",1
"SSP1-1.9",2009,"CO2_concentration",384.567078096123,"ppmv CO2",1
"SSP1-1.9",2010,"CO2_concentration",386.501188610184,"ppmv CO2",1
"SSP1-1.9",2011,"CO2_concentration",388.654546220197,"ppmv CO2",1
"SSP1-1.9",2012,"CO2_concentration",390.917749099072,"ppmv CO2",1
"SSP1-1.9",2013,"CO2_concentration",393.231949575799,"ppmv CO2",1
"SSP1-1.9",2014,"CO2_concentration",395.617472305653,"ppmv CO2",1
"SSP1-1.9",2015,"CO2_concentration",398.076757509013,"ppmv CO2",1
"SSP1-1.9",2016,"CO2_concentration",400.450308785435,"ppmv CO2",1
"SSP1-1.9",2017,"CO2_concentration",402.806100017977,"ppmv CO2",1
"SSP1-1.9",2018,"CO2_concentration",405.154182173311,"ppmv CO2",1
"SSP1-1.9",2019,"CO2_concentration",407.491547082406,"ppmv CO2",1
"SSP1-1.9",2020,"CO2_concentration",409.819167461652,"ppmv CO2",1
"SSP1-1.9",2021,"CO2_concentration",412.138047382562,"ppmv CO2",1
"SSP1-1.9",2022,"CO2_concentration",414.226497305823,"ppmv CO2",1
"SSP1-1.9",2023,"CO2_concentration",416.097731361714,"ppmv CO2",1
"SSP1-1.9",2024,"CO2_concentration",417.759359688723,"ppmv CO2",1
"SSP1-1.9",2025,"CO2_concentration",419.216773932204,"ppmv CO2",1
"SSP1-1.9",2026,"CO2_concentration",420.474799785117,"ppmv CO2",1
"SSP1-1.9",2027,"CO2_concentration",421.537851716371,"ppmv CO2",1
"SSP1-1.9",2028,"CO2_concentration",422.409472196017,"ppmv CO2",1
"SSP1-1.9",2029,"CO2_concentration",423.092850496557,"ppmv CO2",1
"SSP1-1.9",2030,"CO2_concentration",423.590993347329,"ppmv CO2",1
"SSP1-1.9",2031,"CO2_concentration",423.906786489812,"ppmv CO2",1
"SSP1-1.9",2032,"CO2_concentration",424.09697826441,"ppmv CO2",1
"SSP1-1.9",2033,"CO2_concentration",424.162951553755,"ppmv CO2",1
"SSP1-1.9",2034,"CO2_concentration",424.108315678264,"ppmv CO2",1
"SSP1-1.9",2035,"CO2_concentration",423.937160562523,"ppmv CO2",1
"SSP1-1.9",2036,"CO2_concentration",423.653557753598,"ppmv CO2",1
"SSP1-1.9",2037,"CO2_concentration",423.261415041716,"ppmv CO2",1
"SSP1-1.9",2038,"CO2_concentration",422.775797706255,"ppmv CO2",1
"SSP1-1.9",2039,"CO2_concentration",422.173428435366,"ppmv CO2",1
"SSP1-1.9",2040,"CO2_concentration",421.465883181801,"ppmv CO2",1
"SSP1-1.9",2041,"CO2_concentration",420.656829869557,"ppmv CO2",1
"SSP1-1.9",2042,"CO2_concentration",419.79850482276,"ppmv CO2",1
"SSP1-1.9",2043,"CO2_concentration",418.888911086337,"ppmv CO2",1
"SSP1-1.9",2044,"CO2_concentration",417.927937951372,"ppmv CO2",1
"SSP1-1.9",2045,"CO2_concentration",416.915813493438,"ppmv CO2",1
"SSP1-1.9",2046,"CO2_concentration",415.852887014712,"ppmv CO2",1
"SSP1-1.9",2047,"CO2_concentration",414.739537161272,"ppmv CO2",1
"SSP1-1.9",2048,"CO2_concentration",413.576043197456,"ppmv CO2",1
"SSP1-1.9",2049,"CO2_concentration",412.36244736435,"ppmv CO2",1
"SSP1-1.9",2050,"CO2_concentration",411.098842974311,"ppmv CO2",1
"SSP1-1.9",2051,"CO2_concentration",409.785424887991,"ppmv CO2",1
"SSP1-1.9",2052,"CO2_concentration",408.482389584527,"ppmv CO2",1
"SSP1-1.9",2053,"CO2_concentration",407.186398511319,"ppmv CO2",1
"SSP1-1.9",2054,"CO2_concentration",405.896042866332,"ppmv CO2",1
"SSP1-1.9",2055,"CO2_concentration",404.610309674688,"ppmv CO2",1
"SSP1-1.9",2056,"CO2_concentration",403.328360966244,"ppmv CO2",1
"SSP1-1.9",2057,"CO2_concentration",402.049435305991,"ppmv CO2",1
"SSP1-1.9",2058,"CO2_concentration",400.785512246665,"ppmv CO2",1
"SSP1-1.9",2059,"CO2_concentration",399.517861256741,"ppmv CO2",1
"SSP1-1.9",2060,"CO2_concentration",398.246809115012,"ppmv CO2",1
"SSP1-1.9",2061,"CO2_concentration",396.979413554311,"ppmv CO2",1
"SSP1-1.9",2062,"CO2_concentration",395.721999404737,"ppmv CO2",1
"SSP1-1.9",2063,"CO2_concentration",394.474675849936,"ppmv CO2",1
"SSP1-1.9",2064,"CO2_concentration",393.236422900666,"ppmv CO2",1
"SSP1-1.9",2065,"CO2_concentration",392.006656467181,"ppmv CO2",1
"SSP1-1.9",2066,"CO2_concentration",390.784630198303,"ppmv CO2",1
"SSP1-1.9",2067,"CO2_concentration",389.569702933089,"ppmv CO2",1
"SSP1-1.9",2068,"CO2_concentration",388.361230333115,"ppmv CO2",1
"SSP1-1.9",2069,"CO2_concentration",387.158609575642,"ppmv CO2",1
"SSP1-1.9",2070,"CO2_concentration",385.961259732511,"ppmv CO2",1
"SSP1-1.9",2071,"CO2_concentration",384.768628438898,"ppmv CO2",1
"SSP1-1.9",2072,"CO2_concentration",383.5817241814,"ppmv CO2",1
"SSP1-1.9",2073,"CO2_concentration",382.4000145525,"ppmv CO2",1
"SSP1-1.9",2074,"CO2_concentration",381.222965192363,"ppmv CO2",1
"SSP1-1.9",2075,"CO2_concentration",380.050054704422,"ppmv CO2",1
"SSP1-1.9",2076,"CO2_concentration",378.880792047773,"ppmv CO2",1
"SSP1-1.9",2077,"CO2_concentration",377.714712525923,"ppmv CO2",1
"SSP1-1.9",2078,"CO2_concentration",376.551377377432,"ppmv CO2",1
"SSP1-1.9",2079,"CO2_concentration",375.390371268299,"ppmv CO2",1
"SSP1-1.9",2080,"CO2_concentration",374.231300884333,"ppmv CO2",1
"SSP1-1.9",2081,"CO2_concentration",373.07379350025,"ppmv CO2",1
"SSP1-1.9",2082,"CO2_concentration",371.912212945976,"ppmv CO2",1
"SSP1-1.9",2083,"CO2_concentration",370.746672604674,"ppmv CO2",1
"SSP1-1.9",2084,"CO2_concentration",369.577089783548,"ppmv CO2",1
"SSP1-1.9",2085,"CO2_concentration",368.403378200094,"ppmv CO2",1
"SSP1-1.9",2086,"CO2_concentration",367.225435527567,"ppmv CO2",1
"SSP1-1.9",2087,"CO2_concentration",366.04316467044,"ppmv CO2",1
"SSP1-1.9",2088,"CO2_concentration",364.856471695047,"ppmv CO2",1
"SSP1-1.9",2089,"CO2_concentration",363.665268850073,"ppmv CO2",1
"SSP1-1.9",2090,"CO2_concentration",362.469474380319,"ppmv CO2",1
"SSP1-1.9",2091,"CO2_concentration",361.269012924026,"ppmv CO2",1
"SSP1-1.9",2092,"CO2_concentration",360.063019152065,"ppmv CO2",1
"SSP1-1.9",2093,"CO2_concentration",358.851548592574,"ppmv CO2",1
